appid,positive,negative,owners,average_forever,price,genre,total_ratings,genres_Action,genres_Adventure,genres_Casual,genres_Indie,genres_Other,genres_RPG,catagories_fixed_Multi,catagories_fixed_Single,catagories_fixed_Single/Multi
283640,11362,1045,200000,555,1799.0,Action Games,12407,1,0,0,0,0,0,0,0,1
283660,201,117,50000,170,299.0,Action Games,318,1,0,0,0,0,0,0,1,0
283680,1226,154,100000,153,1999.0,Action,1380,1,0,0,0,0,0,0,1,0
283880,1021,147,500000,100,0.0,Adventure,1168,0,1,0,0,0,0,0,1,0
283920,207,14,20000,235,699.0,Adventure,221,0,1,0,0,0,0,0,1,0
283940,406,15,50000,158,699.0,Adventure,421,0,1,0,0,0,0,0,1,0
283960,752,18,50000,104,699.0,Adventure,770,0,1,0,0,0,0,0,1,0
283980,333,15,50000,148,699.0,Adventure,348,0,1,0,0,0,0,0,1,0
284000,52,8,0,3,499.0,Adventure,60,0,1,0,0,0,0,0,1,0
284140,62,36,20000,44,499.0,Action,98,1,0,0,0,0,0,0,1,0
284160,57339,2445,1000000,2406,2499.0,Racing,59784,0,0,0,0,0,0,0,1,0
284180,104,13,0,466,299.0,Action Games,117,1,0,0,0,0,0,0,1,0
284220,53,17,20000,263,599.0,Action,70,1,0,0,0,0,0,0,1,0
284240,1309,344,20000,151,1999.0,Adventure,1653,0,1,0,0,0,0,0,1,0
284390,1662,96,100000,151,999.0,Adventure,1758,0,1,0,0,0,0,0,1,0
284410,47,32,20000,190,1999.0,Action Games,79,1,0,0,0,0,0,0,1,0
284460,1592,273,100000,408,999.0,Action Games,1865,1,0,0,0,0,0,0,1,0
284710,1076,113,100000,194,999.0,Adventure,1189,0,1,0,0,0,0,0,1,0
284730,497,59,50000,146,299.0,Adventure,556,0,1,0,0,0,0,0,1,0
284750,945,182,100000,112,999.0,Adventure,1127,0,1,0,0,0,0,0,1,0
284770,1104,29,100000,161,299.0,Adventure,1133,0,1,0,0,0,0,0,1,0
284790,691,29,50000,176,999.0,Adventure,720,0,1,0,0,0,0,0,1,0
284810,645,22,50000,246,999.0,Adventure,667,0,1,0,0,0,0,0,1,0
284830,876,78,50000,218,299.0,Adventure,954,0,1,0,0,0,0,0,1,0
284850,1110,43,100000,429,999.0,Casual,1153,0,0,1,0,0,0,0,1,0
284870,1046,117,50000,217,999.0,Adventure,1163,0,1,0,0,0,0,0,1,0
284890,469,90,50000,214,999.0,Adventure,559,0,1,0,0,0,0,0,1,0
284930,201,198,200000,201,499.0,Action Games,399,1,0,0,0,0,0,0,1,0
284950,1958,424,200000,292,174.0,Casual,2382,0,0,1,0,0,0,0,1,0
284990,264,151,100000,273,199.0,Action Games,415,1,0,0,0,0,0,0,1,0
285010,554,202,200000,313,499.0,Action Games,756,1,0,0,0,0,0,0,1,0
285070,606,174,100000,253,499.0,Action Games,780,1,0,0,0,0,0,0,1,0
285090,127,154,100000,186,0.0,Action,281,1,0,0,0,0,0,0,1,0
285110,771,119,20000,386,1499.0,Indie,890,0,0,0,1,0,0,0,1,0
285130,137,145,100000,208,999.0,Casual,282,0,0,1,0,0,0,0,1,0
285160,4804,1270,500000,368,1999.0,Action Games,6074,1,0,0,0,0,0,0,1,0
285190,8570,9859,500000,615,3999.0,Action Games,18429,1,0,0,0,0,0,0,0,1
285310,4657,281,500000,229,599.0,Simulation,4938,0,0,0,0,0,0,0,1,0
285330,3057,440,500000,184,999.0,Simulation,3497,0,0,0,0,0,0,0,1,0
285380,406,381,0,1732,2999.0,Casual,787,0,0,1,0,0,0,0,1,0
285420,80,13,100000,149,499.0,Casual,93,0,0,1,0,0,0,0,1,0
285440,1265,81,100000,200,999.0,Action Games,1346,1,0,0,0,0,0,0,0,1
285480,234,308,50000,241,199.0,Strategy,542,0,0,0,0,0,0,0,1,0
285500,1418,291,50000,429,799.0,Action Games,1709,1,0,0,0,0,0,0,1,0
285580,726,363,200000,35,0.0,Action Games,1089,1,0,0,0,0,0,0,0,1
285740,792,41,50000,82,999.0,Casual,833,0,0,1,0,0,0,0,1,0
285800,2199,469,5000000,534,539.0,Adventure,2668,0,1,0,0,0,0,0,1,0
285820,659,88,100000,107,1499.0,Action,747,1,0,0,0,0,0,0,0,1
285840,664,106,100000,175,999.0,Action Games,770,1,0,0,0,0,0,0,0,1
285900,19769,6740,1000000,390,1999.0,Action Games,26509,1,0,0,0,0,0,1,0,0
285920,11507,1358,500000,2037,2499.0,Action Games,12865,1,0,0,0,0,0,0,0,1
285980,81,23,20000,315,1999.0,Action Games,104,1,0,0,0,0,0,0,1,0
286000,2721,690,200000,180,1999.0,Action Games,3411,1,0,0,0,0,0,0,0,1
286040,2414,936,200000,335,499.0,Action Games,3350,1,0,0,0,0,0,0,1,0
286100,5145,390,200000,82,0.0,Action Games,5535,1,0,0,0,0,0,0,1,0
286120,429,367,200000,201,299.0,RPG,796,0,0,0,0,0,1,0,1,0
286140,220,141,50000,68,1500.0,Adventure,361,0,1,0,0,0,0,0,1,0
286160,36253,1424,2000000,2028,1999.0,Casual,37677,0,0,1,0,0,0,0,0,1
286200,193,106,50000,242,1499.0,Adventure,299,0,1,0,0,0,0,0,1,0
286260,2792,192,200000,336,1499.0,Adventure,2984,0,1,0,0,0,0,0,1,0
286320,459,36,50000,218,499.0,Adventure,495,0,1,0,0,0,0,0,1,0
286340,2725,1006,100000,88,499.0,Adventure,3731,0,1,0,0,0,0,0,1,0
286360,504,179,100000,173,699.0,Adventure,683,0,1,0,0,0,0,0,1,0
286380,297,38,20000,5,799.0,Casual,335,0,0,1,0,0,0,0,1,0
286480,269,31,50000,19,999.0,Adventure,300,0,1,0,0,0,0,0,1,0
286570,4999,3061,2000000,386,1299.0,Racing,8060,0,0,0,0,0,0,0,0,1
286690,45219,7181,2000000,484,1999.0,Action,52400,1,0,0,0,0,0,0,1,0
286730,31,38,0,1,699.0,Action Games,69,1,0,0,0,0,0,0,1,0
286810,443,159,20000,236,599.0,Action Games,602,1,0,0,0,0,0,0,0,1
286830,54,124,20000,206,499.0,Action Games,178,1,0,0,0,0,0,0,1,0
286940,8027,3509,2000000,1542,0.0,Action Games,11536,1,0,0,0,0,0,0,0,1
287020,737,67,50000,234,599.0,Adventure,804,0,1,0,0,0,0,0,1,0
287100,256,580,200000,6,499.0,Action Games,836,1,0,0,0,0,0,0,0,1
287120,462,182,200000,198,499.0,Action Games,644,1,0,0,0,0,0,0,1,0
287140,110,73,50000,211,0.0,Adventure,183,0,1,0,0,0,0,0,0,1
287200,256,199,100000,550,999.0,Casual,455,0,0,1,0,0,0,0,1,0
287220,173,129,20000,241,999.0,Casual,302,0,0,1,0,0,0,0,1,0
287260,1208,218,100000,213,1499.0,Racing,1426,0,0,0,0,0,0,0,0,1
287290,13202,3684,1000000,389,599.0,Action Games,16886,1,0,0,0,0,0,0,0,1
287340,984,1270,200000,172,0.0,Racing,2254,0,0,0,0,0,0,0,1,0
287390,37329,5572,2000000,561,1999.0,Action Games,42901,1,0,0,0,0,0,0,1,0
287450,8599,589,1000000,1284,1999.0,Simulation,9188,0,0,0,0,0,0,0,0,1
287580,357,209,50000,97,2999.0,Simulation,566,0,0,0,0,0,0,0,0,1
287630,2962,522,200000,433,0.0,Adventure,3484,0,1,0,0,0,0,0,1,0
287700,55852,6044,1000000,3403,1999.0,Action Games,61896,1,0,0,0,0,0,0,0,1
287840,192,45,20000,250,599.0,Action Games,237,1,0,0,0,0,0,0,1,0
287860,157,125,100000,109,399.0,Action Games,282,1,0,0,0,0,0,0,0,1
287900,156,34,20000,28,1499.0,Simulation,190,0,0,0,0,0,0,0,1,0
287920,1495,1386,500000,189,0.0,Action,2881,1,0,0,0,0,0,1,0,0
287980,10046,335,500000,413,999.0,Indie,10381,0,0,0,1,0,0,0,1,0
288020,174,52,20000,112,499.0,Action Games,226,1,0,0,0,0,0,0,1,0
288040,395,128,50000,77,499.0,Adventure,523,0,1,0,0,0,0,0,1,0
288060,1017,221,100000,261,999.0,Adventure,1238,0,1,0,0,0,0,0,1,0
288100,11,11,0,216,699.0,Action Games,22,1,0,0,0,0,0,0,1,0
288120,673,64,100000,3200,499.0,Adventure,737,0,1,0,0,0,0,0,1,0
288160,15628,378,500000,181,499.0,Adventure,16006,0,1,0,0,0,0,0,1,0
288470,6660,1367,500000,549,3499.0,RPG,8027,0,0,0,0,0,1,0,1,0
288670,28,6,0,208,699.0,Adventure,34,0,1,0,0,0,0,0,1,0
288880,320,182,20000,130,1999.0,Action Games,502,1,0,0,0,0,0,0,1,0
288930,439,93,50000,258,599.0,Adventure,532,0,1,0,0,0,0,0,1,0
289070,118953,24720,5000000,3790,5999.0,Strategy,143673,0,0,0,0,0,0,0,0,1
289090,1280,760,200000,222,499.0,Adventure,2040,0,1,0,0,0,0,0,1,0
289130,12966,2383,1000000,1412,2999.0,RPG,15349,0,0,0,0,0,1,0,0,1
289180,306,79,20000,1462,299.0,Action Games,385,1,0,0,0,0,0,0,1,0
289220,32,50,0,255,299.0,Action Games,82,1,0,0,0,0,0,0,1,0
289260,169,35,20000,2,699.0,Adventure,204,0,1,0,0,0,0,0,1,0
289300,656,85,20000,98,499.0,Action Games,741,1,0,0,0,0,0,0,0,1
289340,188,146,20000,22,499.0,Strategy,334,0,0,0,0,0,0,0,1,0
289400,189,78,50000,229,399.0,Action,267,1,0,0,0,0,0,0,1,0
289420,339,57,20000,265,399.0,RPG,396,0,0,0,0,0,1,0,1,0
289440,126,25,20000,154,399.0,Strategy,151,0,0,0,0,0,0,0,0,1
289460,214,76,50000,496,299.0,Casual,290,0,0,1,0,0,0,0,0,1
289480,38,44,20000,221,299.0,Action Games,82,1,0,0,0,0,0,0,1,0
289500,114,37,50000,1,399.0,Strategy,151,0,0,0,0,0,0,0,1,0
289520,871,348,200000,2135,1299.0,RPG,1219,0,0,0,0,0,1,0,1,0
289580,49,42,50000,3,999.0,Strategy,91,0,0,0,0,0,0,0,1,0
289620,438,154,50000,202,1999.0,Action Games,592,1,0,0,0,0,0,0,1,0
289650,22570,9514,1000000,1051,2999.0,Action,32084,1,0,0,0,0,0,0,0,1
289690,1962,1100,200000,107,1999.0,Action,3062,1,0,0,0,0,0,0,0,1
289760,424,125,200000,126,699.0,Action Games,549,1,0,0,0,0,0,0,0,1
289780,416,186,200000,38,0.0,Free to Play,602,0,0,0,0,0,0,1,0,0
289800,145,182,50000,135,49.0,Adventure,327,0,1,0,0,0,0,0,1,0
289820,50,132,20000,47,49.0,Adventure,182,0,1,0,0,0,0,0,1,0
289890,273,77,50000,122,499.0,RPG,350,0,0,0,0,0,1,0,1,0
289930,705,302,100000,557,2499.0,Casual,1007,0,0,1,0,0,0,0,1,0
289950,4006,1035,500000,1016,1499.0,Casual,5041,0,0,1,0,0,0,0,0,1
290000,220,62,50000,159,999.0,Action,282,1,0,0,0,0,0,0,1,0
290040,304,78,50000,23,999.0,Action Games,382,1,0,0,0,0,0,0,0,1
290060,234,87,20000,22,0.0,Adventure,321,0,1,0,0,0,0,0,1,0
290080,7172,3691,200000,2449,1999.0,Action Games,10863,1,0,0,0,0,0,1,0,0
290260,379,32,20000,86,999.0,Indie,411,0,0,0,1,0,0,0,1,0
290280,241,112,100000,80,99.0,Action Games,353,1,0,0,0,0,0,0,1,0
290300,5943,1020,500000,366,1999.0,Action Games,6963,1,0,0,0,0,0,0,1,0
290340,10636,2299,200000,740,1999.0,Adventure,12935,0,1,0,0,0,0,0,0,1
290510,558,49,50000,151,999.0,Adventure,607,0,1,0,0,0,0,0,1,0
290530,333,87,20000,387,1999.0,Action Games,420,1,0,0,0,0,0,0,1,0
290650,52,285,50000,286,799.0,Action,337,1,0,0,0,0,0,0,1,0
290730,2762,503,500000,426,0.0,Casual,3265,0,0,1,0,0,0,1,0,0
290770,2962,399,200000,218,999.0,Action Games,3361,1,0,0,0,0,0,0,1,0
290790,2610,1207,200000,145,2999.0,Strategy,3817,0,0,0,0,0,0,0,0,1
290890,749,158,200000,175,499.0,Action Games,907,1,0,0,0,0,0,0,1,0
290970,233,88,20000,206,1499.0,Indie,321,0,0,0,1,0,0,0,1,0
291010,2306,1133,200000,123,999.0,Action Games,3439,1,0,0,0,0,0,0,1,0
291050,54,38,20000,310,1899.0,Indie,92,0,0,0,1,0,0,0,1,0
291130,341,375,50000,176,299.0,Action Games,716,1,0,0,0,0,0,0,1,0
291150,196,188,100000,44,0.0,Casual,384,0,0,1,0,0,0,1,0,0
291170,175,63,100000,280,499.0,Casual,238,0,0,1,0,0,0,0,1,0
291190,187,54,50000,69,999.0,Indie,241,0,0,0,1,0,0,0,1,0
291270,27,37,20000,137,199.0,Action Games,64,1,0,0,0,0,0,0,1,0
291330,99,373,50000,258,399.0,Action Games,472,1,0,0,0,0,0,0,0,1
291390,91,43,50000,196,599.0,Action Games,134,1,0,0,0,0,0,0,1,0
291410,3926,843,500000,295,0.0,Free to Play,4769,0,0,0,0,0,0,0,0,1
291480,44369,20228,10000000,380,0.0,Action Games,64597,1,0,0,0,0,0,1,0,0
291550,167787,29757,20000000,1729,0.0,Action Games,197544,1,0,0,0,0,0,0,0,1
291650,16112,2245,1000000,1762,2999.0,RPG,18357,0,0,0,0,0,1,0,1,0
291710,278,63,50000,31,999.0,Adventure,341,0,1,0,0,0,0,0,1,0
291770,84,25,20000,2,499.0,Adventure,109,0,1,0,0,0,0,0,1,0
291860,6433,413,200000,939,1999.0,Action Games,6846,1,0,0,0,0,0,0,0,1
291910,295,219,50000,32,2499.0,Action Games,514,1,0,0,0,0,0,0,1,0
292030,459877,9145,10000000,3699,3999.0,RPG,469022,0,0,0,0,0,1,0,1,0
292120,8955,3222,500000,1807,1599.0,RPG,12177,0,0,0,0,0,1,0,1,0
292140,2277,1534,200000,366,1999.0,RPG,3811,0,0,0,0,0,1,0,1,0
292160,141,42,100000,51,399.0,Strategy,183,0,0,0,0,0,0,0,1,0
292180,705,309,100000,326,0.0,Simulation,1014,0,0,0,0,0,0,0,0,1
292200,192,60,20000,123,499.0,Casual,252,0,0,1,0,0,0,0,1,0
292230,208,92,100000,5,1499.0,Design & Illustration,300,0,0,0,0,1,0,0,0,0
292260,84,12,0,89,699.0,Adventure,96,0,1,0,0,0,0,0,1,0
292280,25,13,20000,2,499.0,Adventure,38,0,1,0,0,0,0,0,1,0
292300,11,14,0,38,499.0,Adventure,25,0,1,0,0,0,0,0,1,0
292330,211,249,50000,253,1999.0,Indie,460,0,0,0,1,0,0,0,1,0
292370,174,161,200000,277,199.0,Indie,335,0,0,0,1,0,0,0,1,0
292380,602,743,200000,167,499.0,Casual,1345,0,0,1,0,0,0,0,1,0
292390,322,105,200000,64,299.0,Action,427,1,0,0,0,0,0,0,1,0
292400,124,54,20000,302,999.0,Adventure,178,0,1,0,0,0,0,0,1,0
292410,2425,495,500000,192,299.0,Racing,2920,0,0,0,0,0,0,0,0,1
292480,229,126,50000,313,999.0,Action Games,355,1,0,0,0,0,0,0,0,1
292500,806,56,20000,637,999.0,Action,862,1,0,0,0,0,0,0,1,0
292570,376,165,200000,214,199.0,Action,541,1,0,0,0,0,0,0,0,1
292600,649,41,50000,192,499.0,Action Games,690,1,0,0,0,0,0,0,1,0
292620,269,269,200000,195,299.0,Indie,538,0,0,0,1,0,0,0,1,0
292630,468,2272,200000,173,499.0,Adventure,2740,0,1,0,0,0,0,0,1,0
292730,9958,10755,500000,1944,2999.0,Action Games,20713,1,0,0,0,0,0,0,0,1
292780,188,4,0,46,699.0,Adventure,192,0,1,0,0,0,0,0,1,0
292800,208,7,20000,118,699.0,Adventure,215,0,1,0,0,0,0,0,1,0
292820,36,62,20000,8,699.0,Adventure,98,0,1,0,0,0,0,0,1,0
292880,93,11,0,8,499.0,Adventure,104,0,1,0,0,0,0,0,1,0
292910,4313,611,1000000,398,2999.0,Adventure,4924,0,1,0,0,0,0,0,1,0
292930,664,159,200000,1,999.0,Adventure,823,0,1,0,0,0,0,0,1,0
293180,1602,1050,1000000,232,49.0,Action Games,2652,1,0,0,0,0,0,0,1,0
293200,48,28,20000,7,0.0,Indie,76,0,0,0,1,0,0,0,1,0
293240,406,47,20000,150,999.0,Action Games,453,1,0,0,0,0,0,0,1,0
293260,3786,592,1000000,274,0.0,Free to Play,4378,0,0,0,0,0,0,0,0,1
293320,478,426,100000,273,599.0,Adventure,904,0,1,0,0,0,0,0,1,0
293480,88,220,0,89,1499.0,Adventure,308,0,1,0,0,0,0,0,1,0
293520,478,188,50000,632,1499.0,Indie,666,0,0,0,1,0,0,0,1,0
293540,1132,595,1000000,78,0.0,Action Games,1727,1,0,0,0,0,0,1,0,0
293600,36,48,20000,127,499.0,Action Games,84,1,0,0,0,0,0,0,0,1
293660,381,51,20000,433,1499.0,Adventure,432,0,1,0,0,0,0,0,1,0
293680,635,82,20000,384,1999.0,Adventure,717,0,1,0,0,0,0,0,1,0
293720,28,102,20000,1,399.0,Action Games,130,1,0,0,0,0,0,0,0,1
293740,262,52,50000,323,1499.0,Indie,314,0,0,0,1,0,0,0,1,0
293760,4954,456,200000,1039,2999.0,Simulation,5410,0,0,0,0,0,0,0,1,0
293780,4918,237,500000,203,1499.0,Action Games,5155,1,0,0,0,0,0,0,0,1
293840,217,218,100000,3,999.0,Action Games,435,1,0,0,0,0,0,1,0,0
293860,399,223,100000,113,499.0,Adventure,622,0,1,0,0,0,0,0,0,1
293880,184,28,50000,313,499.0,Adventure,212,0,1,0,0,0,0,0,1,0
293940,215,124,50000,201,999.0,Action Games,339,1,0,0,0,0,0,0,0,1
294000,294,50,50000,197,1499.0,Action Games,344,1,0,0,0,0,0,0,0,1
294020,315,154,100000,342,1499.0,Adventure,469,0,1,0,0,0,0,0,1,0
294040,1009,352,500000,276,299.0,Action Games,1361,1,0,0,0,0,0,0,1,0
294100,92296,1593,2000000,6063,3499.0,Indie,93889,0,0,0,1,0,0,0,1,0
294140,963,183,100000,322,199.0,Action Games,1146,1,0,0,0,0,0,0,1,0
294160,684,124,100000,181,0.0,Free to Play,808,0,0,0,0,0,0,1,0,0
294230,542,123,100000,173,399.0,Action Games,665,1,0,0,0,0,0,0,1,0
294370,414,132,50000,361,999.0,Indie,546,0,0,0,1,0,0,0,1,0
294440,516,74,50000,168,1499.0,Adventure,590,0,1,0,0,0,0,0,1,0
294530,173,4,0,25,699.0,Adventure,177,0,1,0,0,0,0,0,1,0
294550,81,2,0,107,699.0,Adventure,83,0,1,0,0,0,0,0,1,0
294570,80,7,0,21,699.0,Adventure,87,0,1,0,0,0,0,0,1,0
294580,29,9,20000,9,499.0,Adventure,38,0,1,0,0,0,0,0,1,0
294590,178,16,20000,162,174.0,Action Games,194,1,0,0,0,0,0,0,1,0
294650,122,10,20000,2,699.0,Adventure,132,0,1,0,0,0,0,0,1,0
294660,455,17,20000,82,699.0,Adventure,472,0,1,0,0,0,0,0,1,0
294700,36,26,20000,1,699.0,Adventure,62,0,1,0,0,0,0,0,1,0
294750,324,85,100000,246,999.0,Action Games,409,1,0,0,0,0,0,0,1,0
294770,38,21,0,1,49.0,Action Games,59,1,0,0,0,0,0,0,0,1
294790,57,28,50000,7,49.0,Action Games,85,1,0,0,0,0,0,0,0,1
294810,1160,104,100000,220,299.0,Action Games,1264,1,0,0,0,0,0,0,0,1
294860,10093,1015,500000,1122,1999.0,Action Games,11108,1,0,0,0,0,0,0,1,0
295110,47103,32903,2000000,3185,0.0,Action Games,80006,1,0,0,0,0,0,1,0,0
295250,146,291,20000,74,99.0,Adventure,437,0,1,0,0,0,0,0,1,0
295490,83,38,20000,277,999.0,Action Games,121,1,0,0,0,0,0,0,1,0
295550,958,409,500000,1909,0.0,Free to Play,1367,0,0,0,0,0,0,1,0,0
295690,1206,157,200000,121,499.0,Action Games,1363,1,0,0,0,0,0,0,0,1
295710,208,234,100000,2,0.0,Free to Play,442,0,0,0,0,0,0,1,0,0
295730,185,41,20000,108,399.0,Action Games,226,1,0,0,0,0,0,0,1,0
295750,331,70,50000,21,999.0,Indie,401,0,0,0,1,0,0,0,1,0
295770,266,91,0,59,499.0,Action Games,357,1,0,0,0,0,0,0,1,0
295790,5933,1372,200000,172,1499.0,Action Games,7305,1,0,0,0,0,0,0,0,1
295930,248,297,50000,81,299.0,Casual,545,0,0,1,0,0,0,0,1,0
295990,34,89,0,156,499.0,Strategy,123,0,0,0,0,0,0,0,1,0
296050,571,251,200000,204,299.0,Indie,822,0,0,0,1,0,0,0,1,0
296070,877,422,100000,176,1199.0,Adventure,1299,0,1,0,0,0,0,0,1,0
296180,66,40,20000,63,50.0,Action Games,106,1,0,0,0,0,0,0,0,1
296240,527,93,20000,987,699.0,Adventure,620,0,1,0,0,0,0,0,1,0
296280,37,57,0,40,999.0,Indie,94,0,0,0,1,0,0,0,1,0
296300,5099,1663,200000,780,199.0,Action Games,6762,1,0,0,0,0,0,1,0,0
296470,6879,335,500000,181,499.0,Indie,7214,0,0,0,1,0,0,0,0,1
296490,3025,113,200000,848,999.0,Action Games,3138,1,0,0,0,0,0,0,1,0
296510,55,23,0,106,99.0,Action Games,78,1,0,0,0,0,0,0,1,0
296550,121,29,0,391,999.0,Adventure,150,0,1,0,0,0,0,0,1,0
296570,876,200,50000,1095,1999.0,RPG,1076,0,0,0,0,0,1,0,1,0
296630,392,139,100000,21,0.0,Action Games,531,1,0,0,0,0,0,0,1,0
296650,48,23,20000,11,499.0,Action Games,71,1,0,0,0,0,0,0,1,0
296710,2119,220,100000,387,1799.0,Indie,2339,0,0,0,1,0,0,0,1,0
296730,149,60,20000,129,799.0,Action Games,209,1,0,0,0,0,0,0,1,0
296770,737,428,100000,267,499.0,Sports,1165,0,0,0,0,0,0,0,0,1
296830,981,630,100000,321,1999.0,Action Games,1611,1,0,0,0,0,0,0,1,0
296850,32,23,20000,207,999.0,Adventure,55,0,1,0,0,0,0,0,1,0
296870,1928,192,200000,273,599.0,Adventure,2120,0,1,0,0,0,0,0,1,0
296910,1397,501,200000,39,199.0,Action Games,1898,1,0,0,0,0,0,0,1,0
296930,157,42,20000,209,0.0,Action Games,199,1,0,0,0,0,0,0,0,1
296970,2353,186,200000,388,1999.0,Adventure,2539,0,1,0,0,0,0,0,1,0
297000,9578,3108,1000000,850,1499.0,RPG,12686,0,0,0,0,0,1,0,0,1
297020,2456,864,200000,247,499.0,Action Games,3320,1,0,0,0,0,0,0,1,0
297110,938,128,20000,98,299.0,Casual,1066,0,0,1,0,0,0,0,1,0
297120,1081,229,100000,168,999.0,Action Games,1310,1,0,0,0,0,0,0,1,0
297130,4578,1148,200000,159,1499.0,Action Games,5726,1,0,0,0,0,0,0,1,0
297210,292,77,100000,4,0.0,Casual,369,0,0,1,0,0,0,0,1,0
297290,187,45,20000,243,599.0,Adventure,232,0,1,0,0,0,0,0,1,0
297350,473,179,20000,42,599.0,Adventure,652,0,1,0,0,0,0,0,1,0
297370,115,14,20000,317,699.0,Action Games,129,1,0,0,0,0,0,0,1,0
297490,254,30,20000,393,499.0,Indie,284,0,0,0,1,0,0,0,1,0
297760,295,56,20000,316,1999.0,Racing,351,0,0,0,0,0,0,0,1,0
297860,999,260,100000,6,1999.0,Action Games,1259,1,0,0,0,0,0,0,0,1
297920,300,102,200000,191,1499.0,Simulation,402,0,0,0,0,0,0,0,1,0
298030,1994,79,200000,1,499.0,Strategy,2073,0,0,0,0,0,0,0,0,1
298050,4330,1528,500000,1721,1499.0,Strategy,5858,0,0,0,0,0,0,0,0,1
298160,1193,314,200000,188,0.0,Casual,1507,0,0,1,0,0,0,1,0,0
298180,894,93,500000,109,0.0,Action,987,1,0,0,0,0,0,0,1,0
298240,4999,3391,1000000,138,0.0,Action Games,8390,1,0,0,0,0,0,1,0,0
298260,3778,2186,1000000,60,0.0,Adventure,5964,0,1,0,0,0,0,0,1,0
298280,126,27,0,246,999.0,Action,153,1,0,0,0,0,0,0,0,1
298480,363,129,50000,240,2499.0,Action Games,492,1,0,0,0,0,0,0,1,0
298520,1491,303,200000,125,999.0,Action Games,1794,1,0,0,0,0,0,0,0,1
298560,278,63,20000,191,999.0,Action Games,341,1,0,0,0,0,0,0,1,0
298600,2208,202,200000,143,599.0,Action,2410,1,0,0,0,0,0,0,1,0
298610,3611,2331,500000,249,0.0,Adventure,5942,0,1,0,0,0,0,0,0,1
298630,13071,1468,1000000,828,449.0,Action Games,14539,1,0,0,0,0,0,0,1,0
298820,41,9,20000,69,599.0,Adventure,50,0,1,0,0,0,0,0,1,0
298830,32,4,20000,139,599.0,Adventure,36,0,1,0,0,0,0,0,1,0
298840,25,4,20000,132,599.0,Adventure,29,0,1,0,0,0,0,0,1,0
298850,24,13,20000,151,999.0,Adventure,37,0,1,0,0,0,0,0,1,0
298900,3014,2614,200000,357,0.0,Action Games,5628,1,0,0,0,0,0,0,1,0
298930,332,111,100000,85,799.0,Adventure,443,0,1,0,0,0,0,0,1,0
299030,1166,121,100000,36,0.0,Action Games,1287,1,0,0,0,0,0,0,1,0
299110,182,46,20000,1,499.0,Adventure,228,0,1,0,0,0,0,0,1,0
299170,15,20,0,1102,499.0,Adventure,35,0,1,0,0,0,0,0,1,0
299250,263,362,100000,227,1999.0,Simulation,625,0,0,0,0,0,0,0,1,0
299260,280,271,200000,204,799.0,Action Games,551,1,0,0,0,0,0,0,1,0
299340,103,134,20000,1486,1499.0,Action Games,237,1,0,0,0,0,0,0,1,0
299360,11939,3336,2000000,309,0.0,Action Games,15275,1,0,0,0,0,0,0,0,1
299400,201,22,0,189,1999.0,Adventure,223,0,1,0,0,0,0,0,1,0
299420,188,124,100000,12,0.0,Action Games,312,1,0,0,0,0,0,0,0,1
299440,54,23,0,191,799.0,Action Games,77,1,0,0,0,0,0,0,0,1
299480,631,280,50000,112,699.0,Action Games,911,1,0,0,0,0,0,0,0,1
299500,332,209,100000,350,599.0,Casual,541,0,0,1,0,0,0,0,0,1
299540,318,60,20000,198,399.0,Indie,378,0,0,0,1,0,0,0,1,0
299680,1185,280,100000,42,699.0,Adventure,1465,0,1,0,0,0,0,0,1,0
299720,951,186,100000,217,199.0,Casual,1137,0,0,1,0,0,0,0,0,1
299740,20890,10053,500000,2073,2999.0,Action Games,30943,1,0,0,0,0,0,1,0,0
299800,54,9,50000,180,999.0,Action Games,63,1,0,0,0,0,0,0,1,0
299840,12,38,0,190,599.0,Action Games,50,1,0,0,0,0,0,1,0,0
299910,37,34,20000,10,0.0,Free to Play,71,0,0,0,0,0,0,0,0,1
299950,884,259,20000,64,2999.0,Action Games,1143,1,0,0,0,0,0,0,1,0
300040,450,452,500000,92,0.0,Action,902,1,0,0,0,0,0,0,0,1
300060,863,689,50000,110,1999.0,Adventure,1552,0,1,0,0,0,0,0,1,0
300080,1827,1708,500000,551,0.0,Free to Play,3535,0,0,0,0,0,0,0,0,1
300220,272,166,100000,262,999.0,Adventure,438,0,1,0,0,0,0,0,1,0
300280,68,31,20000,217,1999.0,Adventure,99,0,1,0,0,0,0,0,1,0
300300,536,73,100000,238,499.0,Casual,609,0,0,1,0,0,0,0,1,0
300320,93,85,50000,181,799.0,Strategy,178,0,0,0,0,0,0,0,1,0
300340,194,31,20000,13,1499.0,Action Games,225,1,0,0,0,0,0,0,1,0
300380,7326,1616,200000,208,1999.0,Action,8942,1,0,0,0,0,0,0,0,1
300510,13,33,0,166,499.0,Casual,46,0,0,1,0,0,0,0,1,0
300540,64,66,100000,214,1499.0,Adventure,130,0,1,0,0,0,0,0,1,0
300550,4551,514,500000,509,1499.0,Adventure,5065,0,1,0,0,0,0,0,1,0
300570,1939,101,200000,151,2499.0,Indie,2040,0,0,0,1,0,0,0,1,0
300580,363,132,100000,476,1999.0,Action Games,495,1,0,0,0,0,0,0,1,0
300610,214,173,20000,965,999.0,Casual,387,0,0,1,0,0,0,0,0,1
300630,112,45,0,57,1599.0,Casual,157,0,0,1,0,0,0,0,0,1
